"No.","Time","Source","Destination","Protocol","Length","Info"
"297","1.285917","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"298","1.286093","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"299","1.286252","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"300","1.286294","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"301","1.286340","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"302","1.287655","172.64.150.28","100.86.14.54","QUIC","66","Protected Payload (KP0)"
"303","1.287897","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"304","1.287955","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"305","1.287975","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"306","1.287992","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"307","1.289125","172.64.150.28","100.86.14.54","QUIC","66","Protected Payload (KP0)"
"308","1.289356","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"309","1.289415","100.86.14.54","172.64.150.28","QUIC","492","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"310","1.289445","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"311","1.289464","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"312","1.292116","172.64.150.28","100.86.14.54","QUIC","66","Protected Payload (KP0)"
"313","1.292180","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"314","1.292304","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"315","1.292341","172.64.150.28","100.86.14.54","QUIC","66","Protected Payload (KP0)"
"316","1.292341","172.64.150.28","100.86.14.54","QUIC","66","Protected Payload (KP0)"
"317","1.292538","100.86.14.54","172.64.150.28","QUIC","851","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"318","1.295566","172.64.150.28","100.86.14.54","QUIC","67","Protected Payload (KP0)"
"319","1.296401","172.64.150.28","100.86.14.54","QUIC","67","Protected Payload (KP0)"
"320","1.303605","172.64.150.28","100.86.14.54","QUIC","67","Protected Payload (KP0)"
"321","1.304076","172.64.150.28","100.86.14.54","QUIC","67","Protected Payload (KP0)"
"322","1.306962","172.64.150.28","100.86.14.54","QUIC","67","Protected Payload (KP0)"
"323","1.307836","172.64.150.28","100.86.14.54","QUIC","67","Protected Payload (KP0)"
"324","1.309621","172.64.150.28","100.86.14.54","QUIC","67","Protected Payload (KP0)"
"325","1.326178","172.64.150.28","100.86.14.54","QUIC","1242","Protected Payload (KP0)"
"326","1.326821","172.64.150.28","100.86.14.54","QUIC","1105","Protected Payload (KP0)"
"327","1.326821","172.64.150.28","100.86.14.54","QUIC","620","Protected Payload (KP0)"
"328","1.333025","172.64.150.28","100.86.14.54","QUIC","1242","Protected Payload (KP0)"
"329","1.333304","100.86.14.54","172.64.150.28","QUIC","86","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"330","1.333649","172.64.150.28","100.86.14.54","QUIC","1117","Protected Payload (KP0)"
"331","1.338798","100.86.14.54","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"332","1.343571","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"333","1.343657","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"334","1.343683","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"335","1.343703","100.86.14.54","172.64.150.28","QUIC","835","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"336","1.343736","100.86.14.54","172.64.150.28","QUIC","1286","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"337","1.343757","100.86.14.54","172.64.150.28","QUIC","322","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"338","1.345953","172.64.150.28","100.86.14.54","QUIC","1242","Protected Payload (KP0)"
"339","1.345953","172.64.150.28","100.86.14.54","QUIC","1130","Protected Payload (KP0)"
"340","1.345953","172.64.150.28","100.86.14.54","QUIC","1242","Protected Payload (KP0)"
"341","1.346511","172.64.150.28","100.86.14.54","QUIC","1128","Protected Payload (KP0)"
"342","1.353296","172.64.150.28","100.86.14.54","QUIC","1242","Protected Payload (KP0)"
"343","1.353296","172.64.150.28","100.86.14.54","QUIC","1126","Protected Payload (KP0)"
"344","1.353296","172.64.150.28","100.86.14.54","QUIC","1242","Protected Payload (KP0)"
"345","1.353495","172.64.150.28","100.86.14.54","QUIC","1124","Protected Payload (KP0)"
"346","1.353578","100.86.14.54","172.64.150.28","QUIC","86","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"347","1.359807","172.64.150.28","100.86.14.54","QUIC","66","Protected Payload (KP0)"
"348","1.360114","100.86.14.54","172.64.150.28","QUIC","86","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"349","1.360391","172.64.150.28","100.86.14.54","QUIC","1242","Protected Payload (KP0)"
"350","1.361159","172.64.150.28","100.86.14.54","QUIC","1131","Protected Payload (KP0)"
"351","1.370032","172.64.150.28","100.86.14.54","QUIC","1242","Protected Payload (KP0)"
"352","1.370193","172.64.150.28","100.86.14.54","QUIC","1129","Protected Payload (KP0)"
"353","1.370193","172.64.150.28","100.86.14.54","QUIC","1242","Protected Payload (KP0)"
"354","1.370394","100.86.14.54","172.64.150.28","QUIC","86","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"355","1.370422","172.64.150.28","100.86.14.54","QUIC","1130","Protected Payload (KP0)"
"356","1.376042","172.64.150.28","100.86.14.54","QUIC","1242","Protected Payload (KP0)"
"357","1.376042","172.64.150.28","100.86.14.54","QUIC","1124","Protected Payload (KP0)"
"358","1.376042","172.64.150.28","100.86.14.54","QUIC","1242","Protected Payload (KP0)"
"359","1.376429","100.86.14.54","172.64.150.28","QUIC","86","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"360","1.376619","172.64.150.28","100.86.14.54","QUIC","1126","Protected Payload (KP0)"
"361","1.386154","100.86.14.54","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"362","1.386236","172.64.150.28","100.86.14.54","QUIC","1242","Protected Payload (KP0)"
"363","1.386731","172.64.150.28","100.86.14.54","QUIC","1126","Protected Payload (KP0)"
"364","1.392204","172.64.150.28","100.86.14.54","QUIC","1242","Protected Payload (KP0)"
"365","1.392422","172.64.150.28","100.86.14.54","QUIC","1129","Protected Payload (KP0)"
"366","1.392422","172.64.150.28","100.86.14.54","QUIC","1242","Protected Payload (KP0)"
"367","1.392457","100.86.14.54","172.64.150.28","QUIC","86","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"368","1.392657","172.64.150.28","100.86.14.54","QUIC","1126","Protected Payload (KP0)"
"369","1.401760","100.86.14.54","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"370","1.402075","172.64.150.28","100.86.14.54","QUIC","1242","Protected Payload (KP0)"
"371","1.402301","172.64.150.28","100.86.14.54","QUIC","1234","Protected Payload (KP0)"
"372","1.402301","172.64.150.28","100.86.14.54","QUIC","1242","Protected Payload (KP0)"
"373","1.402785","172.64.150.28","100.86.14.54","QUIC","1134","Protected Payload (KP0)"
"374","1.406380","100.86.14.54","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"375","1.409068","172.64.150.28","100.86.14.54","QUIC","1242","Protected Payload (KP0)"
"376","1.409558","172.64.150.28","100.86.14.54","QUIC","1129","Protected Payload (KP0)"
"377","1.417464","100.86.14.54","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"378","1.418782","172.64.150.28","100.86.14.54","QUIC","1242","Protected Payload (KP0)"
"379","1.418782","172.64.150.28","100.86.14.54","QUIC","1126","Protected Payload (KP0)"
"380","1.418782","172.64.150.28","100.86.14.54","QUIC","1242","Protected Payload (KP0)"
"381","1.419009","172.64.150.28","100.86.14.54","QUIC","1126","Protected Payload (KP0)"
"382","1.422358","172.64.150.28","100.86.14.54","QUIC","1242","Protected Payload (KP0)"
"383","1.422802","172.64.150.28","100.86.14.54","QUIC","1125","Protected Payload (KP0)"
"384","1.422974","100.86.14.54","172.64.150.28","QUIC","86","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"385","1.428693","172.64.150.28","100.86.14.54","QUIC","1242","Protected Payload (KP0)"
"386","1.430692","172.64.150.28","100.86.14.54","QUIC","1124","Protected Payload (KP0)"
"387","1.432999","100.86.14.54","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"388","1.438736","172.64.150.28","100.86.14.54","QUIC","64","Protected Payload (KP0)"
"389","1.446638","172.64.150.28","100.86.14.54","QUIC","1242","Protected Payload (KP0)"
"390","1.446904","100.86.14.54","172.64.150.28","QUIC","86","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"391","1.447163","172.64.150.28","100.86.14.54","QUIC","1100","Protected Payload (KP0)"
"392","1.447399","172.64.150.28","100.86.14.54","QUIC","1242","Protected Payload (KP0)"
"393","1.447399","172.64.150.28","100.86.14.54","QUIC","1005","Protected Payload (KP0)"
"394","1.458232","172.64.150.28","100.86.14.54","QUIC","1242","Protected Payload (KP0)"
"395","1.458463","172.64.150.28","100.86.14.54","QUIC","1097","Protected Payload (KP0)"
"396","1.458463","172.64.150.28","100.86.14.54","QUIC","139","Protected Payload (KP0)"
"397","1.458504","100.86.14.54","172.64.150.28","QUIC","86","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"398","1.462565","100.86.14.54","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"399","1.469021","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"400","1.469119","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"401","1.469143","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"402","1.469162","100.86.14.54","172.64.150.28","QUIC","835","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"403","1.469209","100.86.14.54","172.64.150.28","QUIC","1262","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"404","1.469418","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"405","1.469457","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"406","1.469476","100.86.14.54","172.64.150.28","QUIC","1292","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
"407","1.469496","100.86.14.54","172.64.150.28","QUIC","835","Protected Payload (KP0), DCID=01833ec71889dbdfb882bcc75b89c9528ab31261"
