"No.","Time","Source","Destination","Protocol","Length","Info"
"527","13.919257","172.64.150.28","100.65.191.105","QUIC","132","Protected Payload (KP0)"
"528","13.924846","100.65.191.105","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
"529","13.976645","172.64.150.28","100.65.191.105","QUIC","1242","Protected Payload (KP0)"
"530","13.976647","172.64.150.28","100.65.191.105","QUIC","165","Protected Payload (KP0)"
"531","13.976647","172.64.150.28","100.65.191.105","QUIC","1242","Protected Payload (KP0)"
"532","13.976649","172.64.150.28","100.65.191.105","QUIC","165","Protected Payload (KP0)"
"533","13.982274","100.65.191.105","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
"534","13.988303","100.65.191.105","172.64.150.28","QUIC","83","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
"535","14.005876","172.64.150.28","100.65.191.105","QUIC","67","Protected Payload (KP0)"
"536","14.009569","172.64.150.28","100.65.191.105","QUIC","1242","Protected Payload (KP0)"
"537","14.009572","172.64.150.28","100.65.191.105","QUIC","165","Protected Payload (KP0)"
"538","14.009573","172.64.150.28","100.65.191.105","QUIC","1242","Protected Payload (KP0)"
"539","14.010662","172.64.150.28","100.65.191.105","QUIC","165","Protected Payload (KP0)"
"540","14.015194","100.65.191.105","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
"541","14.025094","172.64.150.28","100.65.191.105","QUIC","1242","Protected Payload (KP0)"
"542","14.025096","172.64.150.28","100.65.191.105","QUIC","197","Protected Payload (KP0)"
"543","14.030681","100.65.191.105","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
"544","14.044259","172.64.150.28","100.65.191.105","QUIC","1242","Protected Payload (KP0)"
"545","14.044260","172.64.150.28","100.65.191.105","QUIC","197","Protected Payload (KP0)"
"546","14.049823","100.65.191.105","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
"547","14.125820","172.64.150.28","100.65.191.105","QUIC","1242","Protected Payload (KP0)"
"548","14.125821","172.64.150.28","100.65.191.105","QUIC","197","Protected Payload (KP0)"
"549","14.125822","172.64.150.28","100.65.191.105","QUIC","1242","Protected Payload (KP0)"
"550","14.125822","172.64.150.28","100.65.191.105","QUIC","197","Protected Payload (KP0)"
"551","14.125823","172.64.150.28","100.65.191.105","QUIC","1242","Protected Payload (KP0)"
"552","14.126034","172.64.150.28","100.65.191.105","QUIC","197","Protected Payload (KP0)"
"553","14.127086","172.64.150.28","100.65.191.105","QUIC","1242","Protected Payload (KP0)"
"554","14.127087","172.64.150.28","100.65.191.105","QUIC","197","Protected Payload (KP0)"
"555","14.131404","100.65.191.105","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
"556","14.135754","172.64.150.28","100.65.191.105","QUIC","1242","Protected Payload (KP0)"
"557","14.135755","172.64.150.28","100.65.191.105","QUIC","229","Protected Payload (KP0)"
"558","14.141330","100.65.191.105","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
"559","14.152236","172.64.150.28","100.65.191.105","QUIC","1242","Protected Payload (KP0)"
"560","14.152238","172.64.150.28","100.65.191.105","QUIC","229","Protected Payload (KP0)"
"561","14.157133","100.65.191.105","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
"562","14.170590","172.64.150.28","100.65.191.105","QUIC","1242","Protected Payload (KP0)"
"563","14.170591","172.64.150.28","100.65.191.105","QUIC","229","Protected Payload (KP0)"
"564","14.176145","100.65.191.105","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
"565","14.189009","172.64.150.28","100.65.191.105","QUIC","1242","Protected Payload (KP0)"
"566","14.189011","172.64.150.28","100.65.191.105","QUIC","229","Protected Payload (KP0)"
"567","14.194594","100.65.191.105","172.64.150.28","QUIC","87","Protected Payload (KP0), DCID=01c94d3f54414a70bbc8c93f51414dd1000e81da"
